,id,host_id,district,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year,month,day
1798,6288411,32690899,Downtown Core,Waterfront Communities-The Island,43.64492,-79.39304,Entire home/apt,300,1,5,2016-09-07,0.1,1,0,2016,9,7
1799,6290143,4333767,East End,The Beaches,43.67327,-79.28209,Entire home/apt,85,5,78,2018-09-23,1.41,1,250,2018,9,23
1800,6290257,11652227,East End,The Beaches,43.66876,-79.30934,Entire home/apt,60,7,61,2019-11-04,1.12,2,0,2019,11,4
1803,6291995,32715101,Scarborough,Clairlea-Birchmount,43.71733,-79.27646,Entire home/apt,80,2,68,2019-05-19,1.24,1,0,2019,5,19
1804,6299381,12383025,West End,Corso Italia-Davenport,43.67798,-79.44172,Private room,60,4,3,2019-04-24,0.11,2,302,2019,4,24
1805,6299387,12383025,West End,Corso Italia-Davenport,43.6775,-79.44087,Private room,140,4,7,2018-07-13,0.13,2,362,2018,7,13
1807,6304719,32353738,Downtown Core,Waterfront Communities-The Island,43.6401,-79.39885,Entire home/apt,399,1,243,2019-11-10,4.39,2,261,2019,11,10
1810,6312390,15644003,East End,South Riverdale,43.66309,-79.34075,Entire home/apt,130,180,74,2017-07-29,1.33,1,221,2017,7,29
1811,6317047,32867050,West End,Niagara,43.63597,-79.40545,Shared room,58,1,24,2017-09-02,0.45,1,0,2017,9,2
1812,6317478,1014998,East End,Woodbine Corridor,43.66711,-79.31342,Entire home/apt,144,2,14,2018-10-20,0.48,1,73,2018,10,20
1815,6323553,5891815,West End,Little Portugal,43.64529,-79.42371,Entire home/apt,121,2,4,2016-09-30,0.1,1,0,2016,9,30
1816,6324947,32900467,Downtown Core,Moss Park,43.65267,-79.37179,Entire home/apt,110,2,232,2019-12-06,4.16,1,189,2019,12,6
1818,6336195,32989004,West End,South Parkdale,43.6407,-79.42384,Entire home/apt,186,2,62,2019-07-14,1.12,2,173,2019,7,14
1819,6337453,3941039,Downtown Core,Kensington-Chinatown,43.65193,-79.39025,Entire home/apt,80,3,16,2016-08-14,0.3,1,0,2016,8,14
1823,6349262,2180020,West End,Palmerston-Little Italy,43.66108,-79.42335,Private room,34,2,23,2017-10-28,0.42,1,0,2017,10,28
1824,6349559,33078730,Downtown Core,Waterfront Communities-The Island,43.64061,-79.39784,Entire home/apt,121,2,198,2019-11-25,3.63,1,296,2019,11,25
1826,6357166,5926631,West End,Little Portugal,43.64361,-79.42622,Entire home/apt,99,3,225,2019-12-01,4.05,1,167,2019,12,1
1827,6357730,12742095,North York,Willowdale East,43.76322,-79.41036,Entire home/apt,109,5,28,2019-06-27,0.52,32,248,2019,6,27
1828,6360316,31521093,West End,Niagara,43.64398,-79.40901,Private room,200,1,10,2016-06-30,0.18,1,363,2016,6,30
1834,6364171,2732548,Downtown Core,Cabbagetown-South St.James Town,43.66782,-79.36496,Entire home/apt,159,3,6,2019-06-20,0.12,1,364,2019,6,20
1835,6371715,22160624,Downtown Core,Waterfront Communities-The Island,43.63929,-79.38244,Entire home/apt,229,4,62,2019-11-02,1.14,2,338,2019,11,2
1837,6373500,33212966,North York,York University Heights,43.76174,-79.49524,Private room,44,1,36,2019-08-27,0.66,2,350,2019,8,27
1839,6373829,33126335,Downtown Core,Cabbagetown-South St.James Town,43.66737,-79.37089,Entire home/apt,115,5,38,2019-09-27,0.71,1,293,2019,9,27
1840,6374952,20803543,Scarborough,Birchcliffe-Cliffside,43.67869,-79.27838,Private room,85,2,47,2019-10-27,0.89,1,337,2019,10,27
1841,6375024,23017152,West End,Dovercourt-Wallace Emerson-Junction,43.66499,-79.42461,Private room,50,2,2,2017-05-21,0.06,2,0,2017,5,21
1844,6377437,13066292,West End,Little Portugal,43.64853,-79.43041,Entire home/apt,101,1,178,2019-10-20,3.22,15,273,2019,10,20
1847,6384334,27530605,North York,Hillcrest Village,43.79459,-79.34912,Entire home/apt,89,7,12,2019-06-30,0.22,5,220,2019,6,30
1848,6385103,33283897,East York,Greenwood-Coxwell,43.68234,-79.32582,Entire home/apt,87,30,69,2019-11-01,1.26,1,341,2019,11,1
1849,6385830,3718914,Etobicoke,Yonge-St.Clair,43.68562,-79.39996,Entire home/apt,195,5,72,2019-11-08,1.32,3,337,2019,11,8
1850,6386951,28250512,Downtown Core,Church-Yonge Corridor,43.6593,-79.38073,Entire home/apt,162,3,87,2019-11-10,1.7,1,339,2019,11,10
1851,6388015,23017152,West End,Dovercourt-Wallace Emerson-Junction,43.6636,-79.42431,Private room,64,2,50,2019-09-30,1.69,2,235,2019,9,30
1852,6389188,9892184,Downtown Core,Waterfront Communities-The Island,43.64163,-79.39214,Private room,74,1,16,2017-07-07,0.46,1,0,2017,7,7
1854,6397555,8780810,York,High Park North,43.65498,-79.4589,Private room,164,1,2,2019-02-10,0.18,3,143,2019,2,10
1856,6404287,32632978,Downtown Core,Moss Park,43.65757,-79.3678,Entire home/apt,341,5,103,2019-11-17,1.92,2,0,2019,11,17
1857,6404419,1244099,North End,Wychwood,43.67792,-79.42507,Entire home/apt,235,5,7,2019-08-31,0.13,2,4,2019,8,31
1858,6406028,20667851,Downtown Core,Regent Park,43.6576,-79.36246,Private room,60,1,322,2019-11-24,6.2,8,0,2019,11,24
1860,6411188,33438291,West End,Niagara,43.6375,-79.40282,Entire home/apt,160,2,4,2016-05-15,0.07,1,0,2016,5,15
1862,6412306,15779976,East End,Woodbine Corridor,43.67418,-79.31525,Entire home/apt,490,2,6,2018-09-17,0.15,2,0,2018,9,17
1867,6421444,4356799,Downtown Core,Waterfront Communities-The Island,43.64343,-79.39046,Entire home/apt,99,1,58,2019-10-27,1.06,18,0,2019,10,27
1868,6423177,33512785,Scarborough,Agincourt South-Malvern West,43.78952,-79.24979,Entire home/apt,99,2,127,2019-12-01,2.38,1,181,2019,12,1
1869,6424180,33519077,Downtown Core,Annex,43.67189,-79.41291,Private room,159,1,30,2017-10-22,0.55,3,250,2017,10,22
1871,6424590,185300,Downtown Core,Moss Park,43.65176,-79.3675,Entire home/apt,123,1,56,2016-09-12,1.01,1,0,2016,9,12
1872,6434012,33583560,East End,The Beaches,43.67029,-79.29159,Entire home/apt,138,1,11,2016-09-05,0.2,1,0,2016,9,5
1873,6445326,6294454,Downtown Core,Cabbagetown-South St.James Town,43.66597,-79.37552,Entire home/apt,179,2,30,2017-09-11,0.55,1,0,2017,9,11
1875,6446984,1910309,Downtown Core,Cabbagetown-South St.James Town,43.66815,-79.36951,Shared room,33,1,11,2017-08-01,0.2,1,363,2017,8,1
1877,6448543,5005599,West End,Dovercourt-Wallace Emerson-Junction,43.66363,-79.41925,Entire home/apt,150,90,18,2016-10-30,0.34,1,83,2016,10,30
1878,6449376,4205767,West End,South Parkdale,43.6352,-79.42893,Entire home/apt,109,2,2,2019-11-10,0.04,1,364,2019,11,10
1879,6452493,33692973,West End,Palmerston-Little Italy,43.66067,-79.42404,Entire home/apt,81,1,340,2019-11-30,6.17,1,0,2019,11,30
1880,6453150,9330780,East End,South Riverdale,43.66122,-79.33679,Entire home/apt,91,1,58,2019-10-15,1.09,1,0,2019,10,15
1881,6453260,33699825,North York,Willowdale East,43.77527,-79.41434,Entire home/apt,164,4,33,2019-02-14,0.6,4,270,2019,2,14
1882,6459022,33731433,Downtown Core,Waterfront Communities-The Island,43.63901,-79.38214,Entire home/apt,139,3,17,2019-01-31,0.31,1,281,2019,1,31
1884,6462925,33740846,East York,Greenwood-Coxwell,43.66513,-79.32412,Entire home/apt,190,2,79,2017-08-17,1.47,2,0,2017,8,17
1886,6463230,33754120,Scarborough,Birchcliffe-Cliffside,43.67696,-79.28115,Private room,27,1,56,2019-11-30,1.05,3,37,2019,11,30
1887,6466471,33773356,Downtown Core,Waterfront Communities-The Island,43.63965,-79.39694,Entire home/apt,80,20,187,2019-11-12,3.38,1,239,2019,11,12
1888,6466766,22146449,Scarborough,Wexford/Maryvale,43.76823,-79.31042,Private room,27,2,52,2019-11-17,0.94,1,225,2019,11,17
1890,6472797,33814745,Downtown Core,Waterfront Communities-The Island,43.63876,-79.3915,Entire home/apt,102,1,50,2016-08-27,0.97,1,0,2016,8,27
1893,6475837,33831520,West End,Niagara,43.64527,-79.41285,Entire home/apt,251,2,6,2019-08-05,0.15,1,0,2019,8,5
1895,6480476,13696394,Etobicoke,Mimico (includes Humber Bay Shores),43.62552,-79.48846,Entire home/apt,68,7,5,2016-08-09,0.09,1,0,2016,8,9
1896,6487463,4494466,Etobicoke,New Toronto,43.60118,-79.51591,Entire home/apt,115,30,3,2019-08-31,0.08,1,220,2019,8,31
1897,6489917,33916643,East End,North Riverdale,43.6752,-79.35174,Entire home/apt,91,28,33,2019-09-30,0.61,1,148,2019,9,30
1899,6490981,33923191,North End,Rosedale-Moore Park,43.67564,-79.36924,Entire home/apt,175,2,43,2019-08-18,0.8,1,0,2019,8,18
1901,6493098,33937388,East End,Blake-Jones,43.67537,-79.34086,Entire home/apt,148,4,3,2016-08-16,0.07,1,0,2016,8,16
1903,6502594,32759390,West End,Little Portugal,43.64678,-79.42664,Entire home/apt,180,2,13,2019-08-11,0.24,1,67,2019,8,11
1904,6504852,34002172,Downtown Core,Moss Park,43.65461,-79.36635,Entire home/apt,209,1,365,2019-12-02,6.74,2,335,2019,12,2
1905,6505443,7028573,East York,Woodbine-Lumsden,43.69524,-79.30676,Entire home/apt,179,3,16,2019-08-15,0.3,2,0,2019,8,15
1907,6511902,31370297,West End,Niagara,43.64006,-79.41675,Entire home/apt,105,2,2,2016-08-01,0.05,1,0,2016,8,1
1909,6513545,34016441,North York,Clanton Park,43.75099,-79.45756,Entire home/apt,398,2,73,2019-11-25,1.33,3,180,2019,11,25
1913,6519119,34092005,West End,Trinity-Bellwoods,43.64653,-79.40859,Entire home/apt,130,1,40,2019-11-16,2.48,2,81,2019,11,16
1915,6523655,18196597,West End,South Parkdale,43.63589,-79.42987,Private room,73,3,78,2019-11-17,1.45,2,0,2019,11,17
1919,6538299,34194007,North York,Hillcrest Village,43.80428,-79.36496,Entire home/apt,135,3,65,2018-12-31,1.21,1,330,2018,12,31
1920,6541318,434405,Downtown Core,Waterfront Communities-The Island,43.64634,-79.39376,Entire home/apt,186,2,18,2017-10-09,0.33,1,0,2017,10,9
1922,6542106,24233876,North York,Bayview Woods-Steeles,43.79383,-79.39202,Entire home/apt,121,5,89,2019-09-15,1.62,5,0,2019,9,15
1923,6543469,15449749,North End,Mount Pleasant East,43.71091,-79.38759,Entire home/apt,150,2,22,2018-03-26,0.41,1,0,2018,3,26
1924,6543889,34225324,East End,Danforth,43.68273,-79.34469,Private room,65,1,2,2019-06-20,0.23,1,18,2019,6,20
1925,6558171,6141240,West End,High Park-Swansea,43.65369,-79.45221,Private room,76,2,116,2019-12-01,2.11,3,365,2019,12,1
1926,6558509,8540894,Downtown Core,Annex,43.66961,-79.40538,Private room,60,3,84,2019-11-06,1.54,5,21,2019,11,6
1927,6570486,34365954,West End,Roncesvalles,43.64293,-79.43178,Entire home/apt,249,2,79,2019-10-14,1.48,2,78,2019,10,14
1928,6570775,33294820,North York,Willowdale East,43.76031,-79.40879,Entire home/apt,118,1,59,2019-11-30,2.16,1,0,2019,11,30
1929,6571733,34372245,Scarborough,Tam O'Shanter-Sullivan,43.78093,-79.31793,Entire home/apt,60,28,56,2019-09-30,1.03,1,237,2019,9,30
1930,6571913,34373038,Etobicoke,Mimico (includes Humber Bay Shores),43.62493,-79.48903,Entire home/apt,200,3,18,2017-08-07,0.33,1,0,2017,8,7
1931,6573213,33699825,North York,Newtonbrook West,43.78418,-79.43746,Entire home/apt,90,4,24,2019-07-29,0.45,4,351,2019,7,29
1934,6575397,18771903,Downtown Core,Moss Park,43.65248,-79.37085,Entire home/apt,150,2,27,2019-09-27,0.68,1,17,2019,9,27
1935,6575797,69432,Downtown Core,Waterfront Communities-The Island,43.63819,-79.39778,Entire home/apt,251,2,51,2019-08-25,0.93,4,32,2019,8,25
1938,6585979,4932328,Downtown Core,Waterfront Communities-The Island,43.64448,-79.39822,Entire home/apt,139,28,39,2016-12-11,0.74,1,0,2016,12,11
1939,6586124,5034342,North End,Wychwood,43.67757,-79.41626,Entire home/apt,325,4,9,2016-08-12,0.17,2,294,2016,8,12
1942,6588438,11069857,West End,Niagara,43.64417,-79.40316,Entire home/apt,195,3,10,2016-07-27,0.18,3,0,2016,7,27
1946,6603099,34547305,Downtown Core,Waterfront Communities-The Island,43.64831,-79.36639,Private room,61,1,359,2019-12-04,7.11,1,0,2019,12,4
1947,6603272,34548804,North York,Willowdale East,43.76221,-79.39765,Private room,76,1124,25,2016-08-19,0.46,2,365,2016,8,19
1949,6611013,542661,York,High Park North,43.65733,-79.45974,Entire home/apt,121,3,156,2019-11-18,2.84,2,341,2019,11,18
1950,6617604,34634794,Etobicoke,Yonge-St.Clair,43.69318,-79.3957,Private room,90,5,48,2019-08-27,0.88,1,67,2019,8,27
1951,6617908,795726,East End,North Riverdale,43.6717,-79.34591,Entire home/apt,110,2,123,2019-11-10,2.31,1,238,2019,11,10
1953,6620431,8314264,Downtown Core,Church-Yonge Corridor,43.66229,-79.37676,Entire home/apt,115,3,60,2019-10-24,1.11,2,34,2019,10,24
1954,6622129,2246391,North End,Mount Pleasant West,43.70158,-79.39198,Private room,60,7,11,2019-07-31,0.28,2,227,2019,7,31
1956,6622297,34660274,North End,Mount Pleasant West,43.70721,-79.39178,Entire home/apt,219,300,2,2016-04-01,0.04,1,0,2016,4,1
1960,6628792,13646872,West End,Palmerston-Little Italy,43.65852,-79.41627,Private room,45,2,105,2018-05-12,2.05,2,0,2018,5,12
1961,6635679,31866491,West End,Palmerston-Little Italy,43.65853,-79.42178,Private room,40,1,194,2019-09-28,3.6,1,0,2019,9,28
1963,6636581,34736254,Downtown Core,Moss Park,43.65121,-79.3698,Entire home/apt,110,4,9,2016-08-12,0.2,1,0,2016,8,12
1965,6640026,15530001,West End,South Parkdale,43.63552,-79.43685,Entire home/apt,118,1,114,2019-10-22,2.09,1,0,2019,10,22
1966,6641916,25007341,Scarborough,Woburn,43.76913,-79.2429,Entire home/apt,85,2,32,2019-12-02,0.6,1,261,2019,12,2
1968,6653072,34822262,Downtown Core,Waterfront Communities-The Island,43.63946,-79.39909,Entire home/apt,350,1,9,2016-11-18,0.17,1,0,2016,11,18
1969,6654427,26753094,Downtown Core,Church-Yonge Corridor,43.66244,-79.37907,Entire home/apt,110,2,301,2019-11-17,5.51,4,77,2019,11,17
1973,6660761,23760090,East End,South Riverdale,43.66068,-79.33649,Entire home/apt,126,3,127,2019-12-05,2.37,1,60,2019,12,5
1974,6660859,34863606,East York,Woodbine-Lumsden,43.69443,-79.31564,Private room,56,3,71,2019-12-02,1.74,2,240,2019,12,2
1975,6661292,34866282,East End,North Riverdale,43.66726,-79.35124,Entire home/apt,98,30,42,2019-10-06,0.82,1,159,2019,10,6
1976,6669767,16349445,Downtown Core,Waterfront Communities-The Island,43.64544,-79.39296,Entire home/apt,190,3,8,2019-09-12,0.48,1,0,2019,9,12
1978,6672762,34923827,North York,Willowdale East,43.76988,-79.40226,Private room,50,7,5,2016-07-19,0.09,6,341,2016,7,19
1979,6672858,554283,West End,Dovercourt-Wallace Emerson-Junction,43.66164,-79.43051,Entire home/apt,103,1,2,2017-08-31,0.05,1,0,2017,8,31
1980,6674171,34931501,Etobicoke,Yonge-St.Clair,43.68798,-79.40194,Private room,40,1,22,2017-09-01,0.42,1,0,2017,9,1
1986,6690425,16187226,West End,Little Portugal,43.64191,-79.42267,Entire home/apt,190,3,6,2019-09-02,0.46,1,0,2019,9,2
1987,6692118,29479061,West End,South Parkdale,43.63779,-79.43627,Entire home/apt,90,5,36,2019-01-05,0.66,1,0,2019,1,5
1990,6698902,34940857,Downtown Core,Moss Park,43.65321,-79.37033,Entire home/apt,167,2,84,2019-10-07,1.59,1,270,2019,10,7
1991,6701632,35080337,Downtown Core,Annex,43.67145,-79.38914,Entire home/apt,186,32,12,2017-07-20,0.22,1,363,2017,7,20
1992,6701674,13066292,West End,Little Portugal,43.64946,-79.43204,Private room,60,2,35,2019-03-01,0.64,15,0,2019,3,1
1993,6702085,8821150,Downtown Core,Church-Yonge Corridor,43.66157,-79.3787,Entire home/apt,121,7,81,2019-11-16,1.96,2,0,2019,11,16
1994,6702138,9408559,East End,Playter Estates-Danforth,43.68131,-79.34829,Private room,65,3,19,2019-09-01,0.82,4,215,2019,9,1
1995,6702152,9408559,East End,Playter Estates-Danforth,43.68043,-79.3474,Private room,65,1,69,2019-11-30,1.28,4,175,2019,11,30
1996,6702236,35082478,Scarborough,Wexford/Maryvale,43.76058,-79.31213,Private room,50,2,5,2016-12-04,0.1,3,220,2016,12,4
1997,6703398,2674395,East End,South Riverdale,43.66255,-79.33185,Entire home/apt,121,6,45,2019-10-01,0.86,2,306,2019,10,1
1999,6710961,2062404,West End,Little Portugal,43.64682,-79.43619,Entire home/apt,95,2,40,2019-01-19,1.12,2,341,2019,1,19
2000,6710966,2062404,West End,Roncesvalles,43.64589,-79.43629,Entire home/apt,175,3,10,2018-07-02,0.18,2,341,2018,7,2
2001,6711842,35138338,West End,Runnymede-Bloor West Village,43.65262,-79.48511,Private room,49,2,95,2019-11-18,1.73,3,6,2019,11,18
2004,6713909,35138338,West End,Runnymede-Bloor West Village,43.6538,-79.48517,Private room,50,2,90,2019-11-16,1.66,3,6,2019,11,16
2007,6716274,743216,East End,Blake-Jones,43.67451,-79.34156,Entire home/apt,68,2,88,2019-11-11,1.66,1,359,2019,11,11
2008,6716459,29829351,West End,Roncesvalles,43.64049,-79.43755,Private room,54,2,48,2019-09-08,0.89,1,46,2019,9,8
2009,6719639,34863606,East York,Woodbine-Lumsden,43.69291,-79.31503,Private room,54,3,63,2019-10-25,1.51,2,341,2019,10,25
2011,6722629,23518355,Downtown Core,Waterfront Communities-The Island,43.64986,-79.38832,Entire home/apt,160,7,13,2019-09-23,0.25,21,29,2019,9,23
2012,6722677,10991379,North End,Mount Pleasant West,43.6996,-79.39312,Private room,49,1,36,2019-11-02,0.68,1,67,2019,11,2
2013,6724677,35213561,West End,Niagara,43.63775,-79.41453,Entire home/apt,140,20,3,2017-10-09,0.1,1,0,2017,10,9
2014,6725803,35219459,Downtown Core,Moss Park,43.65027,-79.37087,Entire home/apt,209,2,17,2019-10-18,0.32,1,323,2019,10,18
2016,6728860,35236863,West End,Little Portugal,43.64368,-79.42738,Private room,105,2,48,2019-11-11,1.15,2,177,2019,11,11
2018,6730812,17762192,Downtown Core,Kensington-Chinatown,43.64983,-79.40494,Entire home/apt,150,2,45,2019-09-18,0.83,1,24,2019,9,18
2019,6732046,35257658,East End,Danforth,43.68679,-79.3222,Entire home/apt,90,3,131,2019-11-27,2.41,1,291,2019,11,27
2021,6740499,13357958,Scarborough,Highland Creek,43.79125,-79.16495,Entire home/apt,105,2,50,2017-04-11,0.94,1,147,2017,4,11
2022,6741079,33940466,Downtown Core,Waterfront Communities-The Island,43.63945,-79.39647,Entire home/apt,199,3,141,2019-12-01,2.61,1,238,2019,12,1
2024,6742638,14192890,Downtown Core,Waterfront Communities-The Island,43.64392,-79.38897,Entire home/apt,300,3,47,2019-06-10,0.88,14,89,2019,6,10
2025,6743356,31554886,Downtown Core,Waterfront Communities-The Island,43.64312,-79.38088,Entire home/apt,197,1,119,2019-12-02,2.22,2,157,2019,12,2
2027,6748289,35331231,Downtown Core,Waterfront Communities-The Island,43.64402,-79.37601,Private room,129,366,92,2017-12-08,1.68,1,0,2017,12,8
2029,6750576,35346035,North End,Mount Pleasant East,43.70668,-79.38515,Private room,70,3,47,2019-11-10,0.87,1,0,2019,11,10
2030,6755327,35368970,East End,South Riverdale,43.66018,-79.34345,Entire home/apt,170,2,193,2019-11-10,3.53,1,157,2019,11,10
2031,6756899,35375516,Downtown Core,University,43.66469,-79.40495,Entire home/apt,130,2,13,2016-08-12,0.24,1,0,2016,8,12
2032,6756993,19948544,West End,Junction Area,43.66527,-79.46423,Entire home/apt,325,1,7,2019-08-03,0.17,1,0,2019,8,3
2033,6757590,35082478,Scarborough,Wexford/Maryvale,43.76096,-79.31171,Private room,50,2,13,2019-04-14,0.24,3,342,2019,4,14
2037,6761696,7728749,Etobicoke,Islington-City Centre West,43.64624,-79.52736,Entire home/apt,251,2,94,2018-10-14,1.74,1,0,2018,10,14
2038,6762014,890053,West End,Roncesvalles,43.6412,-79.43871,Private room,45,1,8,2016-06-15,0.15,1,0,2016,6,15
2039,6762075,33156468,York,Oakwood Village,43.68223,-79.43675,Private room,30,2,22,2017-12-01,0.41,1,0,2017,12,1
2040,6762229,26743967,Downtown Core,University,43.66087,-79.4011,Private room,65,2,19,2018-08-19,0.35,31,0,2018,8,19
2041,6762292,26743967,Downtown Core,University,43.66076,-79.40314,Private room,45,2,17,2018-08-24,0.32,31,0,2018,8,24
2042,6762343,26743967,Downtown Core,University,43.66271,-79.40258,Private room,45,2,24,2018-08-25,0.44,31,0,2018,8,25
2043,6762383,26743967,Downtown Core,University,43.66078,-79.40109,Private room,54,2,8,2018-06-25,0.15,31,0,2018,6,25
2044,6762428,26743967,Downtown Core,University,43.66247,-79.40252,Private room,54,2,16,2018-08-09,0.3,31,0,2018,8,9
2045,6762465,26743967,Downtown Core,University,43.66202,-79.40106,Private room,54,2,9,2018-08-19,0.17,31,0,2018,8,19
2047,6762560,26743967,Downtown Core,University,43.66195,-79.40088,Private room,50,2,17,2018-08-19,0.31,31,0,2018,8,19
2048,6762702,26743967,Downtown Core,University,43.66056,-79.40224,Private room,65,2,18,2018-08-19,0.34,31,0,2018,8,19
2049,6762778,26743967,Downtown Core,University,43.66082,-79.40082,Private room,45,2,9,2018-08-19,0.17,31,0,2018,8,19
2050,6762848,26743967,Downtown Core,University,43.66204,-79.40311,Private room,45,2,7,2018-08-12,0.13,31,0,2018,8,12
2051,6762908,26743967,Downtown Core,University,43.6613,-79.40152,Private room,54,2,11,2018-06-23,0.2,31,0,2018,6,23
2052,6763246,20328478,North York,Bayview Woods-Steeles,43.7992,-79.37423,Entire home/apt,186,5,3,2019-08-18,0.06,1,0,2019,8,18
2053,6763562,5683874,Downtown Core,Kensington-Chinatown,43.65745,-79.3967,Entire home/apt,121,2,7,2016-10-23,0.13,1,0,2016,10,23
2054,6764516,2973164,West End,Palmerston-Little Italy,43.65668,-79.42413,Entire home/apt,95,7,9,2019-04-13,0.17,1,74,2019,4,13
2055,6765831,35420372,Downtown Core,Waterfront Communities-The Island,43.64602,-79.39332,Entire home/apt,280,2,236,2019-12-01,4.34,3,0,2019,12,1
