id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
37940946,⭐Mid Century Design Condo⭐ FiDi w/ ⭐Free Parking⭐,224084398,Nova,,Waterfront Communities-The Island,43.64336,-79.37687,Entire home/apt,139,1,14,2019-12-06,4.24,11,78
37942339,"The Maple. Comfy single. Mini fridge, HD TV.",41814001,Laura,,Ionview,43.72804,-79.2728,Private room,34,2,4,2019-11-27,3.08,3,53
37942587,★❣ Excellently Located Fully Private Guest Suite,287623134,Alla,,Alderwood,43.59549,-79.54402,Entire home/apt,85,2,8,2019-10-12,2.42,1,6
37943494,New 2 bedroom condo - tranquil balcony lakeview,36121065,Devon,,South Riverdale,43.65781,-79.35089,Entire home/apt,219,2,8,2019-11-21,2.45,2,58
37943708,"⭐Modern Luxury King 1BD⭐ by Roger Centre, CN Tower",287643427,Valerie,,Waterfront Communities-The Island,43.63751,-79.39987,Entire home/apt,148,1,10,2019-11-10,2.83,1,70
37943808,Modern Luxury Hotel Style Toronto,12288255,Charles,,Annex,43.67073,-79.39339,Entire home/apt,240,1,11,2019-12-01,3.30,2,0
37944435,Luxury and Spotless House Midtown Toronto,80548854,Helen,,Oakwood Village,43.69401,-79.44497,Entire home/apt,331,3,0,,,2,180
37944893,Lovely 3 bdrm townhome in The Rouge right by Zoo,287143263,Michelle,,Rouge,43.80735,-79.18005,Entire home/apt,150,1,18,2019-11-23,8.06,1,21
37945360,Luxurious basement,287483064,Amna,,Dorset Park,43.74671,-79.27459,Private room,150,1,0,,,1,90
37945989,Eglinton and Jane St.,228135429,Rose,,Mount Dennis,43.68866,-79.50069,Private room,40,1,2,2019-09-30,0.57,2,365
37946054,Luxurious Studio in the heart of downtown Toronto,63899880,Amer,,Waterfront Communities-The Island,43.63804,-79.39858,Entire home/apt,216,2,6,2019-11-05,1.82,1,157
37946175,Spacious LA Vibe modern home in the Beaches,81185166,Nerissa,,Birchcliffe-Cliffside,43.6777,-79.28263,Entire home/apt,375,2,2,2019-11-03,1.46,2,0
37946376,Modern Condo | High Floor | Stunning Views |,15839825,(Email hidden by Airbnb),,Waterfront Communities-The Island,43.64119,-79.3815,Entire home/apt,135,1,3,2019-10-17,1.41,1,7
37946433,"High End, Family Friendly Home In Leslieville",29889412,Jon,,South Riverdale,43.65749,-79.34516,Entire home/apt,429,5,1,2019-10-12,0.52,1,126
37946497,Exe Furnished Suite-Entertainment Area (new build),86193790,Usha,,Waterfront Communities-The Island,43.64163,-79.39914,Private room,99,5,3,2019-09-30,1.01,1,125
37947458,"Bright Cozy OneBedroom Basement, Junction Triangle",106709676,Adele,,Dovercourt-Wallace Emerson-Junction,43.66387,-79.45196,Entire home/apt,60,2,0,,,1,47
37947513,Budget backpackers paradise by lake Ontario.,245451377,Saurabh,,Mimico (includes Humber Bay Shores),43.60926,-79.48864,Private room,60,3,0,,,1,170
37948610,Bachelor,286411918,Brian,,Mimico (includes Humber Bay Shores),43.62468,-79.48945,Entire home/apt,525,1,0,,,1,180
37949464,Danville House,287709260,Mark,,St.Andrew-Windfields,43.75008,-79.39566,Entire home/apt,319,1,14,2019-12-01,4.88,1,360
37958596,Modern new space,138219889,Hector,,Mimico (includes Humber Bay Shores),43.6239,-79.47672,Entire home/apt,130,5,0,,,1,10
37962265,Luxury 1BR with CN tower view,55357443,Rakesh,,Waterfront Communities-The Island,43.64304,-79.38297,Entire home/apt,148,1,0,,,47,13
37964474,Large & Modern 1BR Condo w/ In-Suite Jacuzzi & Parking,287752532,Greg,,Niagara,43.63581,-79.40484,Entire home/apt,164,4,8,2019-12-01,2.45,1,214
37965940,High Park Spacious & Bright 1 Bed Entire Home!,287169441,Marlene,,High Park North,43.65909,-79.46362,Entire home/apt,125,2,2,2019-10-31,0.88,1,82
37966292,Luxury Room! Great location ...,265756898,Maro,,Downsview-Roding-CFB,43.72467,-79.48128,Private room,69,1,3,2019-11-17,0.92,1,365
37967122,3 Bedroom- 2 Bath Condo - Entertainment District,55357443,Rakesh,,Waterfront Communities-The Island,43.64257,-79.38342,Entire home/apt,449,1,1,2019-11-08,1,47,197
37967222,Luxury Living in Yorkville! Steps to Everything!,287407290,E,,Annex,43.67059,-79.39401,Entire home/apt,160,1,6,2019-11-25,1.91,1,180
37967454,Private B&B @ Leslie&401,11312336,Vivian,,St.Andrew-Windfields,43.76168,-79.36508,Private room,30,1,10,2019-12-04,3.26,1,18
37968269,The Bamboo Room,73608370,Nicolette,,Old East York,43.69635,-79.33313,Private room,38,60,0,,,1,129
37968283,Finch Subway-Simple Quiet-No Frills Basement Room!,15136743,William,,Newtonbrook East,43.78944,-79.40281,Private room,34,2,0,,,4,310
37968599,3+1 Whole Townhouse near Yorkville,249032116,Maria,,Annex,43.67362,-79.40603,Entire home/apt,180,1,0,,,2,101
37969388,"Large Bachelor close to Finch station,",287865081,Mark,,Willowdale West,43.77522,-79.42185,Entire home/apt,76,5,3,2019-10-31,0.96,2,342
37969520,New condo in downtown Toronto.,247339787,Tatyana,,Moss Park,43.65361,-79.36738,Entire home/apt,98,1,7,2019-11-10,2.23,2,41
37970142,Sheppard station,26207231,Br,,Willowdale East,43.75905,-79.40406,Private room,34,2,1,2019-10-31,0.77,1,23
37971088,Room+bathroom in 2 bedroom condo distant lakeview,36121065,Devon,,South Riverdale,43.65714,-79.35196,Private room,85,1,4,2019-11-06,1.29,2,158
37971307,Spacious 2 Bedroom + 1 Large Den,215286695,Imelda,,Waterfront Communities-The Island,43.64047,-79.39727,Entire home/apt,399,1,6,2019-11-11,2.12,1,0
37971321,"Beautiful Modern Home, Heart of Bayview Village",273148697,Amedeo,,Willowdale East,43.76477,-79.38935,Entire home/apt,274,2,5,2019-11-12,1.52,2,167
37971394,Private room downtown by the lake.,278932702,Ana,,Waterfront Communities-The Island,43.6382,-79.39925,Private room,109,1,14,2019-10-27,3.96,1,206
37972691,Boutique Chic City View,162519282,Jenny,,Waterfront Communities-The Island,43.63825,-79.39916,Entire home/apt,258,1,9,2019-11-08,3.51,1,179
37972950,Spacious Two Storey Downtown Condo,89230792,Tomas,,Church-Yonge Corridor,43.65503,-79.378,Entire home/apt,199,2,0,,,2,160
37972959,一个小小简单的单间,174323800,Peilin,,Pleasant View,43.79329,-79.33782,Private room,70,1,1,2019-08-22,0.28,1,365
37973262,Pablo’s studio apartment,189452016,Paul,,Weston-Pellam Park,43.67318,-79.45963,Entire home/apt,69,2,10,2019-11-12,3.00,5,342
37973505,Warm Home 1,286772436,Joseph,,Runnymede-Bloor West Village,43.65798,-79.48147,Private room,60,1,2,2019-09-22,0.65,5,364
37973624,Comfy condo with a View,159631378,Luis,,Waterfront Communities-The Island,43.64091,-79.39629,Entire home/apt,199,1,10,2019-10-28,3.19,1,178
37974087,Basement Apartmnt with  Private Entrance & Parking,271164006,Muhammad,,Rouge,43.78228,-79.13623,Entire home/apt,80,2,13,2019-11-04,3.68,1,162
37974207,Warm Home 2,286772436,Joseph,,Runnymede-Bloor West Village,43.65751,-79.47985,Private room,59,1,0,,,5,365
37974349,Welcome Home! Stunning Full unit 1 bdrm + den!,212680027,Lisa & David,,Waterfront Communities-The Island,43.64096,-79.39827,Entire home/apt,101,1,8,2019-11-09,2.86,1,337
37974579,Elegant spacious apartment close to downtown,287961421,Ariande,,Broadview North,43.68845,-79.35658,Entire home/apt,90,4,1,2019-09-11,0.34,1,0
37974601,Warm Home 3,286772436,Joseph,,Runnymede-Bloor West Village,43.65794,-79.48152,Private room,60,1,2,2019-11-08,0.77,5,365
37974731,Warm Home 4,286772436,Joseph,,Runnymede-Bloor West Village,43.65777,-79.48038,Private room,121,1,0,,,5,365
37975736,Toronto's hippest location!,270151487,Raphael,,Waterfront Communities-The Island,43.64496,-79.39929,Entire home/apt,150,2,12,2019-11-30,3.67,1,105
37976208,3 Bedroom house with plenty parking,287865081,Mark,,Willowdale West,43.77462,-79.42258,Entire home/apt,121,2,0,,,2,345
37977358,2 Bedrooms Apartment,275744608,Rowena,,St.Andrew-Windfields,43.7633,-79.36748,Entire home/apt,90,3,0,,,5,66
37977484,5 min walk. to Subway Long term & Lady preferred C,255268379,Ontario 727,,Willowdale East,43.75796,-79.40521,Private room,45,1,1,2019-12-02,1,9,66
37978648,John Street 1 bedroom modern condo,170894287,Chris,,Waterfront Communities-The Island,43.6439,-79.38799,Entire home/apt,220,1,0,,,2,114
37980491,Very Big Master Bedroom with two Nice Double Beds,288014488,Joseph,,Rexdale-Kipling,43.72367,-79.56028,Private room,46,3,1,2019-11-14,1,5,85
37984714,1号小屋,275165013,Lingli,,Clanton Park,43.74161,-79.43892,Entire home/apt,98,1,4,2019-09-15,1.14,3,0
37988061,VERY LARGE 2 BED 2 BATH near SICK KIDS HOSPITAL,262595111,Mark,,Bay Street Corridor,43.65832,-79.38469,Entire home/apt,529,2,0,,,5,180
37991669,Small bedroom,232850786,Maria,,Corso Italia-Davenport,43.67924,-79.45786,Private room,30,14,1,2019-11-06,0.91,1,28
37992671,1 Bedroom mid-town Condo - Yonge and Eglinton,69778408,Norman,,Mount Pleasant West,43.70611,-79.39736,Entire home/apt,98,28,0,,,13,147
37993540,Toronto Penthouse With An Amazing View,122843895,Erin,,Little Portugal,43.641,-79.42238,Entire home/apt,300,2,0,,,1,6
37993653,Good size 1 bedroom in Cabbagetown,124427684,Jeanette,,Cabbagetown-South St.James Town,43.66633,-79.3722,Entire home/apt,74,2,4,2019-10-31,2.14,1,19
37994530,Executive 2 bath Luxury Toronto,283051,Josie,,Moss Park,43.65238,-79.36742,Entire home/apt,175,14,2,2019-11-04,0.92,1,250
37994560,One bedroom apartment near Broadview Station,25397549,Joey,,North Riverdale,43.67625,-79.35768,Entire home/apt,99,5,1,2019-09-22,0.38,1,170
37995135,"""Welcome home "" peaceful and safe community.",276005311,Bijaya,,Clairlea-Birchmount,43.70887,-79.26252,Private room,40,15,0,,,1,268
37995478,Beautiful basement unit (with separate entrance),32216582,Kate,,Playter Estates-Danforth,43.68255,-79.34662,Entire home/apt,90,2,18,2019-12-03,5.09,1,269
37996591,LITTLE ITALY/BELLWOODS HOME,23058258,Amber,,Trinity-Bellwoods,43.65243,-79.41764,Entire home/apt,350,2,0,,,1,0
37997939,Incredible Quality Unit + Value,180225248,August,,Waterfront Communities-The Island,43.63845,-79.39828,Entire home/apt,130,1,12,2019-11-10,4.39,11,78
37998598,Room in an immaculate and spacious Downtown Condo!,32231225,Sandra,,Waterfront Communities-The Island,43.64253,-79.37831,Private room,95,2,5,2019-10-25,1.65,1,8
37998676,Court Yard Value Condo,180225248,August,,Waterfront Communities-The Island,43.63894,-79.39838,Entire home/apt,130,1,4,2019-09-17,1.17,11,7
37998734,Your Space at Our Place Toronto's West. ( Airport),145555164,Daniel,,Willowridge-Martingrove-Richview,43.6844,-79.57213,Private room,33,1,0,,,2,96
37998761,large one bedroom with great large kitchen,257622005,Lucy,,Oakwood Village,43.68573,-79.43888,Entire home/apt,399,10,2,2019-08-31,0.57,13,85
37998901,Private room in a quiet and cozy bungalow,206274619,Shahab,,Willowdale West,43.76605,-79.43426,Private room,30,20,3,2019-11-17,0.89,6,267
37999190,None,275744608,Rowena,,St.Andrew-Windfields,43.76358,-79.36326,Shared room,115,3,1,2019-09-03,0.31,5,179
37999228,private master bedroom in a quiet Bungalow,206274619,Shahab,,Willowdale West,43.76476,-79.43532,Private room,34,20,0,,,6,352
37999429,Cozy Private Bedroom at Cesar's Palace,138537260,Cesar,,Newtonbrook East,43.78915,-79.41694,Private room,34,2,0,,,1,166
37999678,Basement Clean Private Room with Shared Washroom A,287260953,May,,Kensington-Chinatown,43.65318,-79.39444,Private room,54,1,17,2019-11-20,5.93,9,0
37999796,Cozy Private Room in Two Storey Downtown Condo,89230792,Tomas,,Church-Yonge Corridor,43.65572,-79.37798,Private room,80,1,15,2019-11-30,4.95,2,157
38000184,Corporate 1 Bedroom apartment DT Toronto 262,216689132,Snc,,Moss Park,43.6602,-79.37244,Entire home/apt,129,8,1,2019-09-12,0.34,11,365
38001626,1 BEDROOM + DEN DOWNTOWN CONDO,120152480,Naomi,,Waterfront Communities-The Island,43.64004,-79.39914,Entire home/apt,500,1,0,,,1,89
38002389,Spacious bedroom with 2 beds near Yonge x Sheppard,151542710,Ludmila,,Lansing-Westgate,43.75922,-79.42148,Private room,80,3,0,,,2,37
38002954,Downtown Clean  Room for  3,287260953,May,,Kensington-Chinatown,43.65184,-79.39421,Private room,89,1,7,2019-11-18,2.88,9,85
38003363,Explore Toronto in Modern Condo with Office Space,30944195,Thaves,,Yorkdale-Glen Park,43.71398,-79.4542,Entire home/apt,109,1,2,2019-09-30,0.59,1,57
38008890,Bright Danforth East Bedroom,170581,Carla,,Greenwood-Coxwell,43.68044,-79.32408,Private room,76,3,0,,,2,90
38012306,Basement Clean Private Room with Shared Washroom B,287260953,May,,Kensington-Chinatown,43.65105,-79.39553,Private room,54,1,4,2019-11-23,4,9,72
38014515,PRIVATE AND SPACIOUS ROOM WITH WINDOW FOR FEMALE,286459784,Margarita,,Thorncliffe Park,43.70403,-79.34228,Private room,30,8,0,,,2,46
38017249,"Tiny, Cozy Room",213053039,Sofie,,Woodbine Corridor,43.67859,-79.31097,Private room,37,5,2,2019-09-11,0.61,3,365
38021671,Extraordinary Luxury Townhouse in Yorkville,288417486,Jason,,Annex,43.67324,-79.39594,Entire home/apt,1200,2,12,2019-11-24,5.14,1,256
38023156,"Your comfy gateway to the City, Parks, and Airport",17410930,,,Eringate-Centennial-West Deane,43.64738,-79.58484,Private room,54,1,2,2019-09-30,0.66,1,89
38023556,Cozy Clean Beautiful Room Comfy Stay Great Value,50535614,Kayla,,Milliken,43.82783,-79.27868,Private room,36,1,6,2019-10-01,1.86,21,362
38023794,Big Bedroom with open big window in basement,288014488,Joseph,,Rexdale-Kipling,43.7239,-79.56056,Private room,38,3,4,2019-12-05,1.13,5,79
38024694,Cozy & Beautiful Condo In the Heart Of Toronto,67042227,Hernando,,Moss Park,43.65365,-79.36699,Entire home/apt,150,7,0,,,1,81
38024981,Private Room in Upscale Toronto Home,7153656,Tom,,Moss Park,43.66009,-79.36902,Private room,76,1,13,2019-11-17,3.68,7,89
38025608,20% OFF - Downtown and quiet,7153656,Tom,,Moss Park,43.66041,-79.36963,Private room,80,1,9,2019-10-20,2.55,7,364
38025629,My Paradise- Lower Level-Shared Spaces - TV,151654117,Reza,,Old East York,43.69245,-79.33938,Private room,101,1,7,2019-09-29,2.00,7,362
38025664,"Ensuite! Private Bath Room C, newly renovated!",183042938,Tia,,L'Amoreaux,43.78554,-79.32714,Private room,49,2,4,2019-11-15,1.22,3,180
38026266,Fine private room at cozy place,88147495,Surbhi,,Rouge,43.80826,-79.17044,Private room,13,1,1,2019-09-04,0.31,1,365
38026584,GRAND VIEW 2BR/2BA AT PRESTIGIOUS YORKVILLE,126947742,I.T.A,,Annex,43.67107,-79.39315,Entire home/apt,221,2,6,2019-11-22,2.50,8,97
38026639,"Beautiful, Sun-filled Apartment - 25 mins to DT TO",54224924,Suzy,,Long Branch,43.5913,-79.54272,Entire home/apt,99,3,2,2019-12-07,1.09,1,280
38026736,Private apartment in Roncesvalles Village,85200885,Gloria,,Roncesvalles,43.6467,-79.44183,Entire home/apt,99,2,6,2019-12-03,2.02,1,173
38026971,"modern minimal clean deluxe condo, union station",288532942,J,,Waterfront Communities-The Island,43.64236,-79.38295,Entire home/apt,99,3,7,2019-11-17,3.18,1,40
38027828,"Luxury Designer Renovated 2bdr, Next to Mall",288542938,Dani,,Newtonbrook West,43.79516,-79.42728,Entire home/apt,140,2,1,2019-11-21,1,1,158
38030781,Toronto Downtown Apartment,182225834,Sarmad,,Moss Park,43.6613,-79.3715,Private room,53,1,0,,,1,89
38034928,Downtown A1 location walk to Eaton Centre/Trains,276263590,Sumeet,,Church-Yonge Corridor,43.66322,-79.37717,Private room,54,1,2,2019-10-16,0.66,3,35
38036448,Comfortable sofa bed in shared apartment,254423720,Natalia,,Black Creek,43.76442,-79.50899,Shared room,90,1,0,,,1,0
38036777,"Room @ Yonge Steeles, King Size, Prime Location",286887438,Serguei,,Newtonbrook West,43.79483,-79.42768,Private room,104,1,0,,,4,0
38037302,None,275744608,Rowena,,St.Andrew-Windfields,43.76181,-79.36275,Shared room,115,3,2,2019-09-02,0.59,5,163
38038621,Beautiful 2 bedroom Condo in downtown Toronto,30992836,Samita,,Waterfront Communities-The Island,43.64105,-79.38367,Entire home/apt,170,14,0,,,1,365
38038996,CENTRAL TORONTO 1BR WITH A/C & BACKYARD - SLEEPS 4,1112766,Alexandra,,Dovercourt-Wallace Emerson-Junction,43.66664,-79.42925,Entire home/apt,80,1,18,2019-12-01,5.51,4,248
38039008,Private lovely basement apartment,193048676,Kambiz,,Newtonbrook East,43.78632,-79.41404,Entire home/apt,80,3,5,2019-12-02,3.26,2,272
38039236,Shared Luxury condo only female,286982749,Jane,,Bay Street Corridor,43.65844,-79.38349,Shared room,65,1,14,2019-11-29,4.57,3,354
38039887,Large Condo Apartment Toronto Downtown North York,38155743,Mina,,Lansing-Westgate,43.76012,-79.41157,Entire home/apt,129,15,1,2019-10-15,0.55,1,0
38041039,"Spacious Downtown Condo by the Lake, with Parking",204976120,Aida,,Niagara,43.63714,-79.40627,Entire home/apt,90,2,0,,,1,0
38041450,1 bedroom+Private bath+parking in a modern house,62546462,Alex,,Forest Hill North,43.7084,-79.41765,Private room,121,2,1,2019-09-10,0.33,6,365
38041763,Luxury condo Downtown Toronto,240737008,Maksim,,Niagara,43.63641,-79.40159,Entire home/apt,225,1,3,2019-10-24,0.92,2,0
38041941,Stunning PENTHOUSE in Entertainment District!,86958858,Amy,,Waterfront Communities-The Island,43.64683,-79.39746,Entire home/apt,649,1,0,,,1,88
38043348,Cozy Master Bedroom in heart of North York,249871837,Sophia,,Bathurst Manor,43.75726,-79.44754,Private room,69,1,2,2019-11-27,2,6,233
38043807,Clean Guest Suite Close to the Lake and Downtown,288671055,Marie,,Stonegate-Queensway,43.63293,-79.48737,Entire home/apt,114,2,15,2019-12-01,4.59,1,4
38044590,*Cool&Contemporary* Condo steps from Eaton Center,46175105,Paul,,Church-Yonge Corridor,43.65429,-79.37862,Entire home/apt,300,2,12,2019-11-18,3.64,1,261
38045959,The Snuggery FREE PARKING in the most Ace Location,64354866,Dorothy & Mark,,Waterfront Communities-The Island,43.64182,-79.38269,Entire home/apt,110,1,29,2019-12-05,8.79,4,98
38046555,"Steps to Scenery Park, close to downtown subway 2",152101740,Joseph,,Leaside-Bennington,43.71563,-79.36546,Private room,49,1,8,2019-11-02,2.40,11,149
38047252,CLINTON LANES A in Little Italy,288711415,Christopher,,Palmerston-Little Italy,43.65729,-79.41491,Entire home/apt,391,3,4,2019-11-06,1.22,2,128
38047312,Close to Everywhere!  In the Heart of the GTA.,39297380,Dawn,,Willowdale East,43.75839,-79.40605,Entire home/apt,148,1,0,,,1,365
38047399,*Winter Discount* Downtown | Clean & Convenient,285518432,Rachel,,Waterfront Communities-The Island,43.64645,-79.39296,Entire home/apt,109,2,15,2019-11-17,4.89,1,0
38047506,comfortable single bedroom,79122113,Maymay,,Milliken,43.82778,-79.28138,Private room,54,1,1,2019-09-16,0.36,4,365
38047546,clean and comfortable single bedroom,79122113,Maymay,,Milliken,43.82576,-79.2811,Private room,54,1,3,2019-09-15,0.92,4,365
38047677,CLINTON LANES C in Little Italy,288711415,Christopher,,Palmerston-Little Italy,43.66217,-79.41642,Shared room,331,3,0,,,2,365
38047883,PentHouse: Pool table/Projector-12min to Down Town,43360012,Ki,,Banbury-Don Mills,43.72687,-79.3244,Entire home/apt,231,2,2,2019-11-24,0.65,1,0
38047950,Down Town Heart - Toronto,115939966,Sylvie,,Moss Park,43.65789,-79.37299,Entire home/apt,121,2,3,2019-11-02,0.96,3,0
38049025,Gorgeous Private Room Downtown Toronto w GreatView,281918978,Amari,,Waterfront Communities-The Island,43.63985,-79.39517,Private room,70,3,1,2019-09-28,0.42,3,47
38049334,Gorgeous Private Suite DowntownToronto w GreatVie,281918978,Amari,,Waterfront Communities-The Island,43.64003,-79.39372,Private room,199,3,0,,,3,48
38050511,Beautiful and comfortable suit in downtown,53935747,Ana,,Waterfront Communities-The Island,43.64138,-79.3801,Entire home/apt,280,1,12,2019-11-25,3.64,3,82
38050639,Private Room in a Condo Bldg,191068845,Broigne,,Islington-City Centre West,43.63995,-79.55877,Private room,50,1,1,2019-09-01,0.30,1,341
38050641,Comfort Private 1 bedroom In Heart of North York,249871837,Sophia,,Bathurst Manor,43.7586,-79.44868,Private room,60,1,2,2019-11-01,0.76,6,232
38059087,Corporate Service Apartment DT toronto,216689132,Snc,,Moss Park,43.65796,-79.37241,Entire home/apt,144,5,3,2019-10-31,1.03,11,365
38059945,Private room K in big Apt near York U & Subway,96693289,Crystal,,Black Creek,43.7711,-79.51957,Private room,45,30,1,2019-09-30,0.43,10,365
